1271	U+267E	♾	⊛ infinity
1272	U+267B	♻	recycling symbol
1273	U+269C	⚜	fleur-de-lis
1274	U+1F531	🔱	trident emblem
1275	U+1F4DB	📛	name badge
1276	U+1F530	🔰	Japanese symbol for beginner
1277	U+2B55	⭕	hollow red circle
1278	U+2705	✅	check mark button
1279	U+2611	☑	check box with check
1280	U+2714	✔	check mark
1281	U+2716	✖	multiplication sign
1282	U+274C	❌	cross mark
1283	U+274E	❎	cross mark button
1284	U+2795	➕	plus sign
1285	U+2796	➖	minus sign
1286	U+2797	➗	division sign
1287	U+27B0	➰	curly loop
1288	U+27BF	➿	double curly loop
1289	U+303D	〽	part alternation mark
1290	U+2733	✳	eight-spoked asterisk
1291	U+2734	✴	eight-pointed star
1292	U+2747	❇	sparkle
1293	U+203C	‼	double exclamation mark
1294	U+2049	⁉	exclamation question mark
1295	U+2753	❓	question mark
1296	U+2754	❔	white question mark
1297	U+2755	❕	white exclamation mark
1298	U+2757	❗	exclamation mark
1299	U+3030	〰	wavy dash
1300	U+00A9	©	copyright
1301	U+00AE	®	registered
1302	U+2122	™	trade mark
1303	U+0023
U+FE0F U+20E3	#️⃣	keycap: #
1304	U+002A
U+FE0F U+20E3	*️⃣	keycap: *
1305	U+0030
U+FE0F U+20E3	0️⃣	keycap: 0
1306	U+0031
U+FE0F U+20E3	1️⃣	keycap: 1
1307	U+0032
U+FE0F U+20E3	2️⃣	keycap: 2
1308	U+0033
U+FE0F U+20E3	3️⃣	keycap: 3
1309	U+0034
U+FE0F U+20E3	4️⃣	keycap: 4
1310	U+0035
U+FE0F U+20E3	5️⃣	keycap: 5
1311	U+0036
U+FE0F U+20E3	6️⃣	keycap: 6
1312	U+0037 U+FE0F U+20E3	7️⃣	keycap: 7
1313	U+0038 U+FE0F U+20E3	8️⃣	keycap: 8
1314	U+0039 U+FE0F U+20E3	9️⃣	keycap: 9
1315	U+1F51F	🔟	keycap: 10
1316	U+1F520	🔠	input latin uppercase
1317	U+1F521	🔡	input latin lowercase
1318	U+1F522	🔢	input numbers
1319	U+1F523	🔣	input symbols
1320	U+1F524	🔤	input latin letters
1321	U+1F170	🅰	A button (blood type)
1322	U+1F18E	🆎	AB button (blood type)
1323	U+1F171	🅱	B button (blood type)
1324	U+1F191	🆑	CL button
1325	U+1F192	🆒	COOL button
1326	U+1F193	🆓	FREE button
1327	U+2139	ℹ	information
1328	U+1F194	🆔	ID button
1329	U+24C2	Ⓜ	circled M
1330	U+1F195	🆕	NEW button
1331	U+1F196	🆖	NG button
1332	U+1F17E	🅾	O button (blood type)
1333	U+1F197	🆗	OK button
1334	U+1F17F	🅿	P button
1335	U+1F198	🆘	SOS button
1336	U+1F199	🆙	UP! button
1337	U+1F19A	🆚	VS button
1338	U+1F201	🈁	Japanese “here” button
1339	U+1F202	🈂	Japanese “service charge” button
1340	U+1F237	🈷	Japanese “monthly amount” button
1341	U+1F236	🈶	Japanese “not free of charge” button
1342	U+1F22F	🈯	Japanese “reserved” button
1343	U+1F250	🉐	Japanese “bargain” button
1344	U+1F239	🈹	Japanese “discount” button
1345	U+1F21A	🈚	Japanese “free of charge” button
1346	U+1F232	🈲	Japanese “prohibited” button
1347	U+1F251	🉑	Japanese “acceptable” button
1348	U+1F238	🈸	Japanese “application” button
1349	U+1F234	🈴	Japanese “passing grade” button
1350	U+1F233	🈳	Japanese “vacancy” button
1351	U+3297	㊗	Japanese “congratulations” button
1352	U+3299	㊙	Japanese “secret” button
1353	U+1F23A	🈺	Japanese “open for business” button
1354	U+1F235	🈵	Japanese “no vacancy” button
geometric
No.	Code	Emoji	Description
1355	U+1F534	🔴	red circle
1356	U+1F535	🔵	blue circle
1357	U+26AA	⚪	white circle
1358	U+26AB	⚫	black circle
1359	U+2B1C	⬜	white large square
1360	U+2B1B	⬛	black large square
1361	U+25FC	◼	black medium square
1362	U+25FB	◻	white medium square
1363	U+25FD	◽	white medium-small square
1364	U+25FE	◾	black medium-small square
1365	U+25AB	▫	white small square
1366	U+25AA	▪	black small square
1367	U+1F536	🔶	large orange diamond
1368	U+1F537	🔷	large blue diamond
1369	U+1F538	🔸	small orange diamond
1370	U+1F539	🔹	small blue diamond
1371	U+1F53A	🔺	red triangle pointed up
1372	U+1F53B	🔻	red triangle pointed down
1373	U+1F4A0	💠	diamond with a dot
1374	U+1F518	🔘	radio button
No.	Code	Emoji	Description
1375	U+1F532	🔲	black square button
1376	U+1F533	🔳	white square button
Flags
flag
No.	Code	Emoji	Description
1377	U+1F3C1	🏁	chequered flag
1378	U+1F6A9	🚩	triangular flag
1379	U+1F38C	🎌	crossed flags
1380	U+1F3F4	🏴	black flag
1381	U+1F3F3	🏳	white flag
1382	U+1F3F3
U+FE0F U+200D U+1F308	🏳️‍🌈	rainbow flag
1383	U+1F3F4
U+200D U+2620 U+FE0F	🏴‍☠️	⊛ pirate flag
country-flag
No.	Code	Emoji	Description
1384	U+1F1E6
U+1F1E8	🇦🇨	flag: Ascension Island
1385	U+1F1E6
U+1F1E9	🇦🇩	flag: Andorra
1386	U+1F1E6
U+1F1EA	🇦🇪	flag: United Arab Emirates
1387	U+1F1E6
U+1F1EB	🇦🇫	flag: Afghanistan
1388	U+1F1E6
U+1F1EC	🇦🇬	flag: Antigua & Barbuda
1389	U+1F1E6
U+1F1EE	🇦🇮	flag: Anguilla
1390	U+1F1E6
U+1F1F1	🇦🇱	flag: Albania
1391	U+1F1E6
U+1F1F2	🇦🇲	flag: Armenia
1392	U+1F1E6
U+1F1F4	🇦🇴	flag: Angola
1393	U+1F1E6
U+1F1F6	🇦🇶	flag: Antarctica
1394	U+1F1E6
U+1F1F7	🇦🇷	flag: Argentina
1395	U+1F1E6
U+1F1F8	🇦🇸	flag: American Samoa
1396	U+1F1E6
U+1F1F9	🇦🇹	flag: Austria
1397	U+1F1E6
U+1F1FA	🇦🇺	flag: Australia
1398	U+1F1E6
U+1F1FC	🇦🇼	flag: Aruba
1399	U+1F1E6
U+1F1FD	🇦🇽	flag: Åland Islands
1400	U+1F1E6
U+1F1FF	🇦🇿	flag: Azerbaijan
1401	U+1F1E7
U+1F1E6	🇧🇦	flag: Bosnia & Herzegovina
1402	U+1F1E7
U+1F1E7	🇧🇧	flag: Barbados
1403	U+1F1E7
U+1F1E9	🇧🇩	flag: Bangladesh
No.	Code	Emoji	Description
1404	U+1F1E7
U+1F1EA	🇧🇪	flag: Belgium
1405	U+1F1E7
U+1F1EB	🇧🇫	flag: Burkina Faso
1406	U+1F1E7
U+1F1EC	🇧🇬	flag: Bulgaria
1407	U+1F1E7
U+1F1ED	🇧🇭	flag: Bahrain
1408	U+1F1E7
U+1F1EE	🇧🇮	flag: Burundi
1409	U+1F1E7
U+1F1EF	🇧🇯	flag: Benin
1410	U+1F1E7
U+1F1F1	🇧🇱	flag: St. Barthélemy
1411	U+1F1E7
U+1F1F2	🇧🇲	flag: Bermuda
1412	U+1F1E7
U+1F1F3	🇧🇳	flag: Brunei
1413	U+1F1E7
U+1F1F4	🇧🇴	flag: Bolivia
1414	U+1F1E7
U+1F1F6	🇧🇶	flag: Caribbean Netherlands
1415	U+1F1E7
U+1F1F7	🇧🇷	flag: Brazil
1416	U+1F1E7
U+1F1F8	🇧🇸	flag: Bahamas
1417	U+1F1E7
U+1F1F9	🇧🇹	flag: Bhutan
1418	U+1F1E7
U+1F1FB	🇧🇻	flag: Bouvet Island
1419	U+1F1E7
U+1F1FC	🇧🇼	flag: Botswana
1420	U+1F1E7
U+1F1FE	🇧🇾	flag: Belarus
1421	U+1F1E7
U+1F1FF	🇧🇿	flag: Belize
1422	U+1F1E8
U+1F1E6	🇨🇦	flag: Canada
1423	U+1F1E8
U+1F1E8	🇨🇨	flag: Cocos (Keeling) Islands
No.	Code	Emoji	Description
1424	U+1F1E8
U+1F1E9	🇨🇩	flag: Congo – Kinshasa
1425	U+1F1E8
U+1F1EB	🇨🇫	flag: Central African Republic
1426	U+1F1E8
U+1F1EC	🇨🇬	flag: Congo – Brazzaville
1427	U+1F1E8
U+1F1ED	🇨🇭	flag: Switzerland
1428	U+1F1E8
U+1F1EE	🇨🇮	flag: Côte d’Ivoire
1429	U+1F1E8
U+1F1F0	🇨🇰	flag: Cook Islands
1430	U+1F1E8
U+1F1F1	🇨🇱	flag: Chile
1431	U+1F1E8
U+1F1F2	🇨🇲	flag: Cameroon
1432	U+1F1E8
U+1F1F3	🇨🇳	flag: China
1433	U+1F1E8
U+1F1F4	🇨🇴	flag: Colombia
1434	U+1F1E8
U+1F1F5	🇨🇵	flag: Clipperton Island
1435	U+1F1E8
U+1F1F7	🇨🇷	flag: Costa Rica
1436	U+1F1E8
U+1F1FA	🇨🇺	flag: Cuba
1437	U+1F1E8
U+1F1FB	🇨🇻	flag: Cape Verde
1438	U+1F1E8
U+1F1FC	🇨🇼	flag: Curaçao
1439	U+1F1E8
U+1F1FD	🇨🇽	flag: Christmas Island
1440	U+1F1E8
U+1F1FE	🇨🇾	flag: Cyprus
1441	U+1F1E8
U+1F1FF	🇨🇿	flag: Czechia
1442	U+1F1E9
U+1F1EA	🇩🇪	flag: Germany
1443	U+1F1E9
U+1F1EC	🇩🇬	flag: Diego Garcia
No.	Code	Emoji	Description
1444	U+1F1E9
U+1F1EF	🇩🇯	flag: Djibouti
1445	U+1F1E9
U+1F1F0	🇩🇰	flag: Denmark
1446	U+1F1E9
U+1F1F2	🇩🇲	flag: Dominica
1447	U+1F1E9
U+1F1F4	🇩🇴	flag: Dominican Republic
1448	U+1F1E9
U+1F1FF	🇩🇿	flag: Algeria
1449	U+1F1EA
U+1F1E6	🇪🇦	flag: Ceuta & Melilla
1450	U+1F1EA
U+1F1E8	🇪🇨	flag: Ecuador
1451	U+1F1EA
U+1F1EA	🇪🇪	flag: Estonia
1452	U+1F1EA
U+1F1EC	🇪🇬	flag: Egypt
1453	U+1F1EA
U+1F1ED	🇪🇭	flag: Western Sahara
1454	U+1F1EA
U+1F1F7	🇪🇷	flag: Eritrea
1455	U+1F1EA
U+1F1F8	🇪🇸	flag: Spain
1456	U+1F1EA
U+1F1F9	🇪🇹	flag: Ethiopia
1457	U+1F1EA
U+1F1FA	🇪🇺	flag: European Union
1458	U+1F1EB
U+1F1EE	🇫🇮	flag: Finland
1459	U+1F1EB
U+1F1EF	🇫🇯	flag: Fiji
1460	U+1F1EB
U+1F1F0	🇫🇰	flag: Falkland Islands
1461	U+1F1EB
U+1F1F2	🇫🇲	flag: Micronesia
1462	U+1F1EB
U+1F1F4	🇫🇴	flag: Faroe Islands
1463	U+1F1EB
U+1F1F7	🇫🇷	flag: France
No.	Code	Emoji	Description
1464	U+1F1EC
U+1F1E6	🇬🇦	flag: Gabon
1465	U+1F1EC
U+1F1E7	🇬🇧	flag: United Kingdom
1466	U+1F1EC
U+1F1E9	🇬🇩	flag: Grenada
1467	U+1F1EC
U+1F1EA	🇬🇪	flag: Georgia
1468	U+1F1EC
U+1F1EB	🇬🇫	flag: French Guiana
1469	U+1F1EC
U+1F1EC	🇬🇬	flag: Guernsey
1470	U+1F1EC
U+1F1ED	🇬🇭	flag: Ghana
1471	U+1F1EC
U+1F1EE	🇬🇮	flag: Gibraltar
1472	U+1F1EC
U+1F1F1	🇬🇱	flag: Greenland
1473	U+1F1EC
U+1F1F2	🇬🇲	flag: Gambia
1474	U+1F1EC
U+1F1F3	🇬🇳	flag: Guinea
1475	U+1F1EC
U+1F1F5	🇬🇵	flag: Guadeloupe
1476	U+1F1EC
U+1F1F6	🇬🇶	flag: Equatorial Guinea
1477	U+1F1EC
U+1F1F7	🇬🇷	flag: Greece
1478	U+1F1EC
U+1F1F8	🇬🇸	flag: South Georgia & South Sandwich Islands
1479	U+1F1EC
U+1F1F9	🇬🇹	flag: Guatemala
1480	U+1F1EC
U+1F1FA	🇬🇺	flag: Guam
1481	U+1F1EC
U+1F1FC	🇬🇼	flag: Guinea-Bissau
1482	U+1F1EC
U+1F1FE	🇬🇾	flag: Guyana
1483	U+1F1ED
U+1F1F0	🇭🇰	flag: Hong Kong SAR China
No.	Code	Emoji	Description
1484	U+1F1ED
U+1F1F2	🇭🇲	flag: Heard & McDonald Islands
1485	U+1F1ED
U+1F1F3	🇭🇳	flag: Honduras
1486	U+1F1ED
U+1F1F7	🇭🇷	flag: Croatia
1487	U+1F1ED
U+1F1F9	🇭🇹	flag: Haiti
1488	U+1F1ED
U+1F1FA	🇭🇺	flag: Hungary
1489	U+1F1EE
U+1F1E8	🇮🇨	flag: Canary Islands
1490	U+1F1EE
U+1F1E9	🇮🇩	flag: Indonesia
1491	U+1F1EE
U+1F1EA	🇮🇪	flag: Ireland
1492	U+1F1EE
U+1F1F1	🇮🇱	flag: Israel
1493	U+1F1EE
U+1F1F2	🇮🇲	flag: Isle of Man
1494	U+1F1EE
U+1F1F3	🇮🇳	flag: India
1495	U+1F1EE
U+1F1F4	🇮🇴	flag: British Indian Ocean Territory
1496	U+1F1EE
U+1F1F6	🇮🇶	flag: Iraq
1497	U+1F1EE
U+1F1F7	🇮🇷	flag: Iran
1498	U+1F1EE
U+1F1F8	🇮🇸	flag: Iceland
1499	U+1F1EE
U+1F1F9	🇮🇹	flag: Italy
1500	U+1F1EF
U+1F1EA	🇯🇪	flag: Jersey
1501	U+1F1EF
U+1F1F2	🇯🇲	flag: Jamaica
1502	U+1F1EF
U+1F1F4	🇯🇴	flag: Jordan
1503	U+1F1EF
U+1F1F5	🇯🇵	flag: Japan
No.	Code	Emoji	Description
1504	U+1F1F0
U+1F1EA	🇰🇪	flag: Kenya
1505	U+1F1F0
U+1F1EC	🇰🇬	flag: Kyrgyzstan
1506	U+1F1F0
U+1F1ED	🇰🇭	flag: Cambodia
1507	U+1F1F0
U+1F1EE	🇰🇮	flag: Kiribati
1508	U+1F1F0
U+1F1F2	🇰🇲	flag: Comoros
1509	U+1F1F0
U+1F1F3	🇰🇳	flag: St. Kitts & Nevis
1510	U+1F1F0
U+1F1F5	🇰🇵	flag: North Korea
1511	U+1F1F0
U+1F1F7	🇰🇷	flag: South Korea
1512	U+1F1F0
U+1F1FC	🇰🇼	flag: Kuwait
1513	U+1F1F0
U+1F1FE	🇰🇾	flag: Cayman Islands
1514	U+1F1F0
U+1F1FF	🇰🇿	flag: Kazakhstan
1515	U+1F1F1
U+1F1E6	🇱🇦	flag: Laos
1516	U+1F1F1
U+1F1E7	🇱🇧	flag: Lebanon
1517	U+1F1F1
U+1F1E8	🇱🇨	flag: St. Lucia
1518	U+1F1F1
U+1F1EE	🇱🇮	flag: Liechtenstein
1519	U+1F1F1
U+1F1F0	🇱🇰	flag: Sri Lanka
1520	U+1F1F1
U+1F1F7	🇱🇷	flag: Liberia
1521	U+1F1F1
U+1F1F8	🇱🇸	flag: Lesotho
1522	U+1F1F1
U+1F1F9	🇱🇹	flag: Lithuania
1523	U+1F1F1
U+1F1FA	🇱🇺	flag: Luxembourg
No.	Code	Emoji	Description
1524	U+1F1F1
U+1F1FB	🇱🇻	flag: Latvia
1525	U+1F1F1
U+1F1FE	🇱🇾	flag: Libya
1526	U+1F1F2
U+1F1E6	🇲🇦	flag: Morocco
1527	U+1F1F2
U+1F1E8	🇲🇨	flag: Monaco
1528	U+1F1F2
U+1F1E9	🇲🇩	flag: Moldova
1529	U+1F1F2
U+1F1EA	🇲🇪	flag: Montenegro
1530	U+1F1F2
U+1F1EB	🇲🇫	flag: St. Martin
1531	U+1F1F2
U+1F1EC	🇲🇬	flag: Madagascar
1532	U+1F1F2
U+1F1ED	🇲🇭	flag: Marshall Islands
1533	U+1F1F2
U+1F1F0	🇲🇰	flag: Macedonia
1534	U+1F1F2
U+1F1F1	🇲🇱	flag: Mali
1535	U+1F1F2
U+1F1F2	🇲🇲	flag: Myanmar (Burma)
1536	U+1F1F2
U+1F1F3	🇲🇳	flag: Mongolia
1537	U+1F1F2
U+1F1F4	🇲🇴	flag: Macao SAR China
1538	U+1F1F2
U+1F1F5	🇲🇵	flag: Northern Mariana Islands
1539	U+1F1F2
U+1F1F6	🇲🇶	flag: Martinique
1540	U+1F1F2
U+1F1F7	🇲🇷	flag: Mauritania
1541	U+1F1F2
U+1F1F8	🇲🇸	flag: Montserrat
1542	U+1F1F2
U+1F1F9	🇲🇹	flag: Malta
1543	U+1F1F2
U+1F1FA	🇲🇺	flag: Mauritius
No.	Code	Emoji	Description
1544	U+1F1F2
U+1F1FB	🇲🇻	flag: Maldives
1545	U+1F1F2
U+1F1FC	🇲🇼	flag: Malawi
1546	U+1F1F2
U+1F1FD	🇲🇽	flag: Mexico
1547	U+1F1F2
U+1F1FE	🇲🇾	flag: Malaysia
1548	U+1F1F2
U+1F1FF	🇲🇿	flag: Mozambique
1549	U+1F1F3
U+1F1E6	🇳🇦	flag: Namibia
1550	U+1F1F3
U+1F1E8	🇳🇨	flag: New Caledonia
1551	U+1F1F3
U+1F1EA	🇳🇪	flag: Niger
1552	U+1F1F3
U+1F1EB	🇳🇫	flag: Norfolk Island
1553	U+1F1F3
U+1F1EC	🇳🇬	flag: Nigeria
1554	U+1F1F3
U+1F1EE	🇳🇮	flag: Nicaragua
1555	U+1F1F3
U+1F1F1	🇳🇱	flag: Netherlands
1556	U+1F1F3
U+1F1F4	🇳🇴	flag: Norway
1557	U+1F1F3
U+1F1F5	🇳🇵	flag: Nepal
1558	U+1F1F3
U+1F1F7	🇳🇷	flag: Nauru
1559	U+1F1F3
U+1F1FA	🇳🇺	flag: Niue
1560	U+1F1F3
U+1F1FF	🇳🇿	flag: New Zealand
1561	U+1F1F4
U+1F1F2	🇴🇲	flag: Oman
1562	U+1F1F5
U+1F1E6	🇵🇦	flag: Panama
1563	U+1F1F5
U+1F1EA	🇵🇪	flag: Peru
No.	Code	Emoji	Description
1564	U+1F1F5
U+1F1EB	🇵🇫	flag: French Polynesia
1565	U+1F1F5
U+1F1EC	🇵🇬	flag: Papua New Guinea
1566	U+1F1F5
U+1F1ED	🇵🇭	flag: Philippines
1567	U+1F1F5
U+1F1F0	🇵🇰	flag: Pakistan
1568	U+1F1F5
U+1F1F1	🇵🇱	flag: Poland
1569	U+1F1F5
U+1F1F2	🇵🇲	flag: St. Pierre & Miquelon
1570	U+1F1F5
U+1F1F3	🇵🇳	flag: Pitcairn Islands
1571	U+1F1F5
U+1F1F7	🇵🇷	flag: Puerto Rico
1572	U+1F1F5
U+1F1F8	🇵🇸	flag: Palestinian Territories
1573	U+1F1F5
U+1F1F9	🇵🇹	flag: Portugal
1574	U+1F1F5
U+1F1FC	🇵🇼	flag: Palau
1575	U+1F1F5
U+1F1FE	🇵🇾	flag: Paraguay
1576	U+1F1F6
U+1F1E6	🇶🇦	flag: Qatar
1577	U+1F1F7
U+1F1EA	🇷🇪	flag: Réunion
1578	U+1F1F7
U+1F1F4	🇷🇴	flag: Romania
1579	U+1F1F7
U+1F1F8	🇷🇸	flag: Serbia
1580	U+1F1F7
U+1F1FA	🇷🇺	flag: Russia
1581	U+1F1F7
U+1F1FC	🇷🇼	flag: Rwanda
1582	U+1F1F8
U+1F1E6	🇸🇦	flag: Saudi Arabia
1583	U+1F1F8
U+1F1E7	🇸🇧	flag: Solomon Islands
No.	Code	Emoji	Description
1584	U+1F1F8
U+1F1E8	🇸🇨	flag: Seychelles
1585	U+1F1F8
U+1F1E9	🇸🇩	flag: Sudan
1586	U+1F1F8
U+1F1EA	🇸🇪	flag: Sweden
1587	U+1F1F8
U+1F1EC	🇸🇬	flag: Singapore
1588	U+1F1F8
U+1F1ED	🇸🇭	flag: St. Helena
1589	U+1F1F8
U+1F1EE	🇸🇮	flag: Slovenia
1590	U+1F1F8
U+1F1EF	🇸🇯	flag: Svalbard & Jan Mayen
1591	U+1F1F8
U+1F1F0	🇸🇰	flag: Slovakia
1592	U+1F1F8
U+1F1F1	🇸🇱	flag: Sierra Leone
1593	U+1F1F8
U+1F1F2	🇸🇲	flag: San Marino
1594	U+1F1F8
U+1F1F3	🇸🇳	flag: Senegal
1595	U+1F1F8
U+1F1F4	🇸🇴	flag: Somalia
1596	U+1F1F8
U+1F1F7	🇸🇷	flag: Suriname
1597	U+1F1F8
U+1F1F8	🇸🇸	flag: South Sudan
1598	U+1F1F8
U+1F1F9	🇸🇹	flag: São Tomé & Príncipe
1599	U+1F1F8
U+1F1FB	🇸🇻	flag: El Salvador
1600	U+1F1F8
U+1F1FD	🇸🇽	flag: Sint Maarten
1601	U+1F1F8
U+1F1FE	🇸🇾	flag: Syria
1602	U+1F1F8
U+1F1FF	🇸🇿	flag: Eswatini
1603	U+1F1F9
U+1F1E6	🇹🇦	flag: Tristan da Cunha
No.	Code	Emoji	Description
1604	U+1F1F9
U+1F1E8	🇹🇨	flag: Turks & Caicos Islands
1605	U+1F1F9
U+1F1E9	🇹🇩	flag: Chad
1606	U+1F1F9
U+1F1EB	🇹🇫	flag: French Southern Territories
1607	U+1F1F9
U+1F1EC	🇹🇬	flag: Togo
1608	U+1F1F9
U+1F1ED	🇹🇭	flag: Thailand
1609	U+1F1F9
U+1F1EF	🇹🇯	flag: Tajikistan
1610	U+1F1F9
U+1F1F0	🇹🇰	flag: Tokelau
1611	U+1F1F9
U+1F1F1	🇹🇱	flag: Timor-Leste
1612	U+1F1F9
U+1F1F2	🇹🇲	flag: Turkmenistan
1613	U+1F1F9
U+1F1F3	🇹🇳	flag: Tunisia
1614	U+1F1F9
U+1F1F4	🇹🇴	flag: Tonga
1615	U+1F1F9
U+1F1F7	🇹🇷	flag: Turkey
1616	U+1F1F9
U+1F1F9	🇹🇹	flag: Trinidad & Tobago
1617	U+1F1F9
U+1F1FB	🇹🇻	flag: Tuvalu
1618	U+1F1F9
U+1F1FC	🇹🇼	flag: Taiwan
1619	U+1F1F9
U+1F1FF	🇹🇿	flag: Tanzania
1620	U+1F1FA
U+1F1E6	🇺🇦	flag: Ukraine
1621	U+1F1FA
U+1F1EC	🇺🇬	flag: Uganda
1622	U+1F1FA
U+1F1F2	🇺🇲	flag: U.S. Outlying Islands
1623	U+1F1FA
U+1F1F3	🇺🇳	flag: United Nations
No.	Code	Emoji	Description
1624	U+1F1FA
U+1F1F8	🇺🇸	flag: United States
1625	U+1F1FA
U+1F1FE	🇺🇾	flag: Uruguay
1626	U+1F1FA
U+1F1FF	🇺🇿	flag: Uzbekistan
1627	U+1F1FB
U+1F1E6	🇻🇦	flag: Vatican City
1628	U+1F1FB
U+1F1E8	🇻🇨	flag: St. Vincent & Grenadines
1629	U+1F1FB
U+1F1EA	🇻🇪	flag: Venezuela
1630	U+1F1FB
U+1F1EC	🇻🇬	flag: British Virgin Islands
1631	U+1F1FB
U+1F1EE	🇻🇮	flag: U.S. Virgin Islands
1632	U+1F1FB
U+1F1F3	🇻🇳	flag: Vietnam
1633	U+1F1FB
U+1F1FA	🇻🇺	flag: Vanuatu
1634	U+1F1FC
U+1F1EB	🇼🇫	flag: Wallis & Futuna
1635	U+1F1FC
U+1F1F8	🇼🇸	flag: Samoa
1636	U+1F1FD
U+1F1F0	🇽🇰	flag: Kosovo
1637	U+1F1FE
U+1F1EA	🇾🇪	flag: Yemen
1638	U+1F1FE
U+1F1F9	🇾🇹	flag: Mayotte
1639	U+1F1FF
U+1F1E6	🇿🇦	flag: South Africa
1640	U+1F1FF
U+1F1F2	🇿🇲	flag: Zambia
1641	U+1F1FF U+1F1FC	🇿🇼	flag: Zimbabwe
1642	U+1F3F4 U+E0067 U+E0062 U+E0065 U+E006E U+E0067 U+E007F	🏴󠁧󠁢󠁥󠁮󠁧󠁿	flag: England
1643	U+1F3F4 U+E0067 U+E0062 U+E0073 U+E0063 U+E0074 U+E007F	🏴󠁧󠁢󠁳󠁣󠁴󠁿	flag: Scotland
1644	U+1F3F4 U+E0067 U+E0062 U+E0077 U+E006C U+E0073 U+E007F	🏴󠁧󠁢󠁷󠁬󠁳󠁿	flag: Wales
